Change,Country,Location,Name,NameWoDiacritics,Subdivision,Status,Function,Date,IATA,Coordinates,Remarks
,BR,CIA,Claudia,Claudia,MT,RQ,--3-----,0607,,1130S 05453W,
,BR,CLI,Claudio,Claudio,MG,RQ,--3-----,0607,,2026S 04445W,
,BR,CTA,Clementina,Clementina,SP,RQ,--3-----,0607,,2131S 05027W,
,BR,CVI,Clevelandia,Clevelandia,PR,RQ,--3-----,0607,,2623S 05228W,
,BR,CRC,Coaraci,Coaraci,BA,RQ,--3-----,0607,,1440S 03932W,
,BR,CIZ,Coari,Coari,AM,AI,---4----,9912,,,
,BR,CLL,Cocal do Sul,Cocal do Sul,SC,RQ,--3-----,0607,,2835S 04919W,
,BR,CDA,Codajás,Codajas,AM,RL,1-3-----,0401,,0350S 06205W,
,BR,COO,Codo,Codo,MA,RQ,--3-----,0607,,0428S 04352W,
,BR,CHN,Coelho Neto,Coelho Neto,MA,RQ,--3-----,0607,,0415S 04300W,
,BR,CTN,Colatina,Colatina,ES,RQ,--3-----,0607,,1932S 04037W,
,BR,CGO,Colegio,Colegio,RJ,RL,--3-----,0901,,2238S 04244W,
,BR,CLD,Colider,Colider,MT,RQ,--3-----,0607,,1042S 05530W,
,BR,CNA,Colina,Colina,SP,RQ,--3-----,0607,,2043S 04832W,
,BR,CTS,Colinas de Tocantins,Colinas de Tocantins,TO,RL,--3-----,0607,,0807S 04530W,
,BR,CLM,Colmeia,Colmeia,TO,RQ,--3-----,0607,,0843S 04847W,
,BR,CLZ,Colniza,Colniza,MT,RL,--3-----,1407,,0932S 05726W,
,BR,CLB,Colombia,Colombia,SP,RQ,--3-----,0607,,2010S 04841W,
,BR,COL,Colombo,Colombo,PR,RL,--3-----,0601,,2517S 04913W,
,BR,CRO,Colorado,Colorado,PR,RQ,--3-----,0607,,2250S 05158W,
,BR,CSW,Colorado do Oeste,Colorado do Oeste,RO,AI,---4----,9912,,,
,BR,CMO,Comodoro,Comodoro,MT,RQ,--3-----,0607,,1339S 05947W,
,BR,CNB,Conceicao da Barra,Conceicao da Barra,ES,RQ,--3-----,0607,,1835S 03944W,
,BR,CGS,Conceicao das Alagoas,Conceicao das Alagoas,MG,RQ,--3-----,0607,,1955S 04822W,
,BR,CCC,Conceicao de Castelo,Conceicao de Castelo,ES,RQ,--3-----,0607,,2021S 04115W,
,BR,CJC,Conceição de Jacuípe,Conceicao de Jacuipe,BA,RL,--3-----,0607,,1219S 03845W,
,BR,CDJ,Conceição do Araguaia,Conceicao do Araguaia,PA,AI,--34----,0507,,0814S 04917W,
,BR,CEC,Conceicao do Coite,Conceicao do Coite,BA,RQ,--3-----,0607,,1133S 03915W,
,BR,CCB,Conceicao do Ibitipoca,Conceicao do Ibitipoca,MG,RQ,--3-----,0607,,2142S 04355W,
,BR,CMD,Conceicao do Mato Dentro,Conceicao do Mato Dentro,MG,RQ,--3-----,0607,,1901S 04325W,
,BR,CDP,Conceição do Pará,Conceicao do Para,MG,RL,-23-----,0701,,,
,BR,CCR,Conceicao dos Ouros,Conceicao dos Ouros,MG,RQ,--3-----,0607,,2224S 04547W,
,BR,CHL,Conchal,Conchal,SP,RQ,--3-----,0607,,2219S 04710W,
,BR,CCS,Conchas,Conchas,SP,RQ,--3-----,0607,,2301S 04800W,
,BR,CCD,Concórdia,Concordia,SC,AA,--34----,1601,CCI,2714S 05201W,
,BR,CDE,Conde,Conde,PB,AA,--3-----,1601,,0715S 03454W,
,BR,CNF,Confins International,Confins International,MG,AI,---4----,9912,,,
,BR,COG,Congonhas,Congonhas,MG,AC,--3-----,1501,,2030S 04352W,
,BR,CGH,Congonhas Apt/São Paulo,Congonhas Apt/Sao Paulo,SP,AI,---4----,0207,,2337S 04639W,
,BR,CQI,"Conquista, Igarapé","Conquista, Igarape",MG,RL,--3-----,1207,,2007S 04418W,
,BR,QDF,Conselheiro Lafaiete,Conselheiro Lafaiete,MG,AI,---4----,9601,,,
,BR,CHP,Conselheiro Pena,Conselheiro Pena,MG,AC,--3-----,1501,,1910S 04130W,
,BR,CVO,Conservatoria,Conservatoria,RJ,RQ,--3-----,0607,,2217S 04357W,
,BR,CGE,Contagem,Contagem,MG,RQ,--3-----,0607,,1954S 04406W,
,BR,CON,Contenda,Contenda,PR,AC,--3-----,1501,,2542S 04932W,
,BR,CRE,Cordeiro,Cordeiro,RJ,RQ,--3-----,0607,,2202S 04221W,
,BR,CRS,Cordeirópolis,Cordeiropolis,SP,RL,-23-----,0601,,2229S 04727W,
,BR,CSO,Cordisburgo,Cordisburgo,MG,RQ,--3-----,0607,,1907S 04421W,
,BR,CRT,Corinto,Corinto,MG,RQ,--3-----,0607,,1821S 04427W,
,BR,CKO,Cornélio Procópio,Cornelio Procopio,PR,AI,---4----,0212,,2308S 05039W,
,BR,COI,Coroaci,Coroaci,MG,AC,--3-----,1501,,1835S 04217W,
,BR,8CR,Coroados,Coroados,SP,RL,--3-----,1401,,2122S 05015W,
,BR,CML,Coromandel,Coromandel,MG,RQ,--3-----,0607,,1825S 04711W,
,BR,CDZ,Coronel Domingos Solares,Coronel Domingos Solares,PR,AC,--3-----,1501,,2613S 05202W,
,BR,CFB,Coronel Fabriciano,Coronel Fabriciano,MG,RQ,--3-----,0607,,1932S 04238W,
,BR,COF,Coronel Freitas,Coronel Freitas,SC,AC,--3-----,1501,,2656S 05247W,
,BR,VIV,Coronel Vivida,Coronel Vivida,PR,AC,--3-----,1501,,2558S 05234W,
,BR,CPJ,Correio Pinto,Correio Pinto,SC,RQ,--3-----,0607,,2735S 05021W,
,BR,CNT,Corrente,Corrente,PI,RQ,--3-----,0607,,1026S 04509W,
,BR,COR,Correntina,Correntina,BA,AC,--3-----,1501,,1320S 04439W,
,BR,CMG,Corumba,Corumba,MS,AI,1--4----,9601,,,
,BR,CGI,Corumba de Goias,Corumba de Goias,GO,RQ,--3-----,0607,,1555S 04848W,
,BR,CRA,Corupa,Corupa,SC,RQ,--3-----,0607,,2626S 04913W,
,BR,CUP,Coruripe,Coruripe,AL,RQ,--3-----,0607,,1007S 03610W,
,BR,CSP,Cosmopolis,Cosmopolis,SP,RQ,--3-----,0607,,2237S 04712W,
,BR,CMM,Cosmorama,Cosmorama,SP,RQ,--3-----,0607,,2028S 04947W,
,BR,CQS,Costa Marques,Costa Marques,RO,AI,---4----,9912,,,
,BR,CSR,Costa Rica,Costa Rica,MS,RQ,--3-----,0607,,2324S 05439W,
,BR,CGP,Cotegipe,Cotegipe,BA,RL,--3-----,1201,,1202S 04415W,
,BR,OTI,Coti,Coti,BA,RL,--3-----,1207,,1157S 03806W,
,BR,COA,Cotia,Cotia,SP,RQ,--3-----,0607,,2336S 04656W,
,BR,ZZD,Cotipora,Cotipora,RS,RL,--3-----,1301,,2901S 05142W,
,BR,COT,Cotriguaçu,Cotriguacu,MT,RL,--3-----,0607,,0954S 05824W,
,BR,COX,Coxim,Coxim,MS,RQ,--3-----,0607,,1830S 05444W,
,BR,CTU,Crateus,Crateus,CE,RQ,--3-----,0607,,0510S 04040W,
,BR,CAT,Crato,Crato,CE,RQ,--3-----,0607,,0714S 03924W,
,BR,CVH,Cravinhos,Cravinhos,SP,RQ,--3-----,0607,,2118S 04745W,
,BR,CCM,Criciúma,Criciuma,SC,AI,---4----,0401,,2842S 04923W,
,BR,CUL,Crissiumal,Crissiumal,RS,RL,--3-----,1301,,2730S 05407W,
,BR,CST,Cristalina,Cristalina,GO,RQ,--3-----,0607,,1645S 04736W,
,BR,CRX,Crixas,Crixas,GO,RL,--3-----,0607,,1427S 04957W,
,BR,CZB,Cruz Alta,Cruz Alta,RS,AI,---4----,9601,,,
,BR,CZA,Cruz das Almas,Cruz das Almas,BA,RL,-23-----,0607,,1240S 03906W,
,BR,CEB,Cruz do Espírito Santo,Cruz do Espirito Santo,PB,RL,--3-----,1301,,0708S 03506W,
,BR,CZI,Cruzeiro,Cruzeiro,SP,RQ,--3-----,0607,,2234S 04457W,
,BR,CZO,Cruzeiro do Oeste,Cruzeiro do Oeste,,RL,--3-----,0607,,2347S 05305W,
,BR,CZS,Cruzeiro do Sul,Cruzeiro do Sul,AC,AI,---4----,9601,,,
,BR,CRZ,Cruzilia,Cruzilia,MG,RQ,--3-----,0607,,2149S 04448W,
,BR,CUO,Cubatao,Cubatao,SP,RQ,--3-----,0607,,2353S 04625W,
,BR,CGB,Cuiabá,Cuiaba,MT,AI,---4----,0212,,1535S 05605W,
,BR,CUH,Cunha,Cunha,SP,RQ,--3-----,0607,,2305S 04457W,
,BR,CUA,Curaçá,Curaca,BA,RL,1-3-----,0701,,0859S 03954W,
,BR,CWB,Curitiba,Curitiba,PR,AA,-23456--,1707,,2526S 04916W,
,BR,CRN,Curitibanos,Curitibanos,SC,RQ,--3-----,0607,,2715S 05035W,
,BR,CUV,Curiúva,Curiuva,PR,AC,--3-----,1501,,2402S 05027W,
,BR,QCP,Currais Novos,Currais Novos,RN,AI,---4----,9601,,,
,BR,CUR,Curtibanos,Curtibanos,SC,RL,--3-----,0701,,2717S 05035W,
,BR,CPU,Cururupu,Cururupu,MA,AI,---4----,9601,,,
,BR,CVL,Curvelo,Curvelo,MG,RQ,--3-----,0607,,1845S 04425W,
,BR,CUS,Custódia,Custodia,PE,RL,-----6--,1201,,0807S 03739W,
,BR,DMA,Delfim Moreira,Delfim Moreira,MG,RQ,--3-----,0607,,2230S 04517W,
,BR,DPO,Delfinopolis,Delfinopolis,MG,RQ,--3-----,0607,,2020S 04651W,
,BR,DGU,Delmiro Gouveia,Delmiro Gouveia,AL,RQ,--3-----,0607,,0923S 03759W,
,BR,DEL,Delta,Delta,MG,AC,--3-----,1501,,1958S 04747W,
,BR,DCO,Descalvado,Descalvado,SP,RQ,--3-----,0607,,2154S 04736W,
,BR,DID,Diadema,Diadema,SP,RL,--3-----,0401,,2342S 04637W,
,BR,DTA,Diamantina,Diamantina,MG,RQ,--3-----,0607,,1814S 04336W,
,BR,DMT,Diamantino,Diamantino,MT,AI,---4----,9912,,,
,BR,DNO,Dianópolis,Dianopolis,TO,AI,---4----,0212,,1138S 04650W,
,BR,DIA,Dias d'Ávila,Dias d'Avila,BA,RL,123-----,0601,,1237S 03818W,
,BR,DCA,Dionisio Cerqueira,Dionisio Cerqueira,SC,RQ,--3-----,0607,,2617S 05335W,
,BR,DRS,Dirce Reis,Dirce Reis,SP,RL,--3-----,1207,,2027S 05036W,
,BR,DIN,Divino,Divino,MG,RL,--3-----,1407,,2036S 04208W,
,BR,DVO,Divino,Divino,ES,RQ,--3-----,0607,,2036S 04208W,
,BR,DLJ,Divino das Laranjeiras,Divino das Laranjeiras,MG,RQ,--3-----,0607,,1845S 04129W,
,BR,DVD,Divinolandia,Divinolandia,SP,RQ,--3-----,0607,,2140S 04640W,
,BR,DIQ,Divinopolis,Divinopolis,MG,QQ,---4----,8103,,,
,BR,DCS,Dois Corregos,Dois Corregos,SP,RQ,--3-----,0607,,2221S 04821W,
,BR,DIS,Dois Irmaos,Dois Irmaos,RS,RQ,--3-----,0607,,2937S 05100W,
,BR,DVS,Dois Vizinhos,Dois Vizinhos,PR,RQ,--3-----,0607,,2544S 05303W,
,BR,DCP,Dolcinopolis,Dolcinopolis,SP,RQ,--3-----,0607,,2007S 05031W,
,BR,DEU,Dom Eliseu,Dom Eliseu,PA,RQ,--3-----,0607,,0417S 04730W,
,BR,QDP,Dom Pedrito,Dom Pedrito,RS,AI,---4----,9601,,,
,BR,DMS,Domingos Martins,Domingos Martins,ES,RQ,--3-----,0607,,2021S 04040W,
,BR,DDC,Dores de Campo,Dores de Campo,MG,RL,-----6--,1007,,2106S 04401W,
,BR,DDI,Dores do Indaia,Dores do Indaia,MG,RQ,--3-----,0607,,1927S 04535W,
,BR,8PN,Douradina,Douradina,PR,RL,--3-----,1307,,2322S 05317W,
,BR,DUO,Dourado,Dourado,SP,RQ,--3-----,0607,,2206S 04818W,
,BR,DOU,Dourados,Dourados,MS,AI,---4----,9912,,,
,BR,DMC,Doutor Mauricio Cardoso,Doutor Mauricio Cardoso,RS,RQ,--3-----,0607,,2730S 05422W,
,BR,QDC,Dracena,Dracena,SP,AI,---4----,9601,,,
,BR,DTI,Duartina,Duartina,SP,RQ,--3-----,0607,,2223S 04925W,
,BR,QDQ,Duque de Caxias,Duque de Caxias,RJ,AI,---4----,9601,,,
,BR,ECP,Ecoporanga,Ecoporanga,ES,AC,--3-----,1501,,1822S 04049W,
,BR,8ED,Edéia,Edeia,GO,RL,--3-----,1301,,1718S 04955W,
,BR,ERN,Eirunepé,Eirunepe,AM,AI,---4----,0212,,0640S 06952W,
,BR,ELO,Eldorado,Eldorado,SP,RL,--3-----,0307,,2431S 04806W,
,BR,ERA,Eldorado,Eldorado,MS,RQ,--3-----,0607,,2347S 05417W,
,BR,EDS,Eldorado do Sul,Eldorado do Sul,RS,RQ,--3-----,0701,,,
,BR,EFU,Elias Fausto,Elias Fausto,SP,RQ,--3-----,0607,,2302S 04723W,
,BR,ELM,Elói Mendes,Eloi Mendes,MG,AC,--3-----,1501,,2137S 04534W,
,BR,EUB,Embauba,Embauba,SP,RQ,--3-----,0607,,2058S 04850W,
,BR,EDA,Embu das Artes,Embu das Artes,SP,RL,--3-----,1207,,2338S 04651W,
,BR,EGU,Embu-Guacu,Embu-Guacu,SP,RQ,--3-----,0607,,2349S 04648W,
,BR,ECO,Encantado,Encantado,RS,RQ,--3-----,0607,,2914S 05152W,
,BR,ECS,Encruzilhada do Sul,Encruzilhada do Sul,RS,AC,--3-----,1501,,3032S 05231W,
,BR,EBR,Engenheiro Beltrao,Engenheiro Beltrao,PR,RQ,--3-----,0607,,2347S 05215W,
,BR,ECH,Engenheiro Coelho,Engenheiro Coelho,SP,RL,-23-----,0607,,2230S 04712W,
,BR,EPA,Engenheiro Passos,Engenheiro Passos,RJ,RQ,--3-----,0607,,2230S 04440W,
,BR,EPF,Engenheiro Paulo de Frontin,Engenheiro Paulo de Frontin,RJ,RQ,--3-----,0607,,2232S 04341W,
,BR,ERS,Entre Rios,Entre Rios,BA,RQ,--3-----,0607,,1156S 03805W,
#,BR,EPI,Epitaciolândia,Epitaciolandia,AC,AA,--3-----,1801,,1102S 06844W,@Sta@Sub@Coo
,BR,ERM,Erechim,Erechim,RS,AI,---4----,9601,,,
,BR,ERT,Ernestina,Ernestina,RS,AA,--3-----,1601,,2830S 05234W,
,BR,ESD,Escada,Escada,PE,RQ,--3-----,0607,,0821S 03514W,
,BR,EMA,Esmeraldas,Esmeraldas,MG,RQ,--3-----,0607,,1944S 04419W,
,BR,ESZ,Espera Feliz,Espera Feliz,MG,RQ,--3-----,0607,,,
,BR,ETI,Esperantina,Esperantina,PI,RQ,--3-----,0607,,,
,BR,EOT,Espigao do Oeste,Espigao do Oeste,RO,RQ,--3-----,0607,,,
,BR,ESI,Espinosa,Espinosa,MG,AI,---4----,9912,,,
,BR,ESF,Espirito Santo FPSO,Espirito Santo FPSO,,RQ,------7-,1001,,2112S 03944W,
,BR,EPU,Espumoso,Espumoso,RS,RQ,--3-----,0607,,,
,BR,EST,Estância,Estancia,SE,RL,--3-----,0501,,1116S 03726W,
,BR,EVH,Estancia Velha,Estancia Velha,RS,RQ,--3-----,0607,,,
,BR,ETO,Esteio,Esteio,RS,RQ,--3-----,0607,,,
,BR,EGI,Estiva Gerbi,Estiva Gerbi,SP,RQ,--3-----,0607,,,
,BR,ETR,Estreito,Estreito,MA,RQ,--3-----,0607,,,
,BR,ETA,Estrela,Estrela,RS,RQ,--3-----,0607,,,
,BR,EDI,Estrela do Indaia,Estrela do Indaia,MG,RQ,-----6--,1001,,1934S 04548W,
,BR,EOS,Estrela do Oeste,Estrela do Oeste,SP,RQ,--3-----,0607,,,
,BR,ESA,Estrema,Estrema,AC,RL,1-3-----,0701,,0812S 07256W,
,BR,ECU,Euclides da Cunha,Euclides da Cunha,BA,RQ,--3-----,0607,,,
,BR,EDM,Eugenio de Melo,Eugenio de Melo,SP,RQ,--3--6--,1001,,2309S 04547W,
,BR,EPO,Eunapolis,Eunapolis,BA,RQ,--3-----,0607,,,
,BR,ESO,Eusébio,Eusebio,CE,RL,--3-----,0507,,0354S 03827W,
,BR,EZI,Euzebio,Euzebio,CE,RQ,--3-----,0607,,,
,BR,JSE,Evangelista,Evangelista,MG,RL,--3-----,1307,,1832S 04245W,
,BR,EXA,Extrema,Extrema,MG,RQ,--3-----,0607,,,
,BR,EXZ,Extremoz,Extremoz,RN,RQ,--3-----,0607,,,
,BR,FPA,Farroupilha,Farroupilha,RS,RL,-23-----,0607,,2914S 05121W,
,BR,FTU,Fartura,Fartura,SP,RQ,--3-----,0607,,,
,BR,FSU,Fatima do Sul,Fatima do Sul,MS,RQ,--3-----,0607,,,
,BR,FNA,Fazenda Nova,Fazenda Nova,PE,RQ,--3-----,0607,,,
,BR,FRG,Fazenda Rio Grande,Fazenda Rio Grande,PR,RQ,--3-----,0607,,,
,BR,FEJ,Feijo,Feijo,AC,AI,---4----,9912,,,
,BR,FEC,Feira de Santana,Feira de Santana,BA,AI,---4----,9912,,,
,BR,FND,Felixlandia,Felixlandia,MG,RL,--3-----,1207,,1845S 04453W,
,BR,FEN,Fernando de Noronha,Fernando de Noronha,PE,AI,1-34----,0307,,0351S 03225W,
,BR,FPE,Fernando Prestes,Fernando Prestes,SP,RQ,--3-----,0607,,,
,BR,FPO,Fernandopolis,Fernandopolis,SP,RQ,--3-----,0607,,,
,BR,FVA,Ferraz de Vasconcelos,Ferraz de Vasconcelos,SP,RQ,--3-----,0607,,,
,BR,FGU,Figueira,Figueira,PR,RQ,--3-----,0607,,,
,BR,FLO,Florai,Florai,PR,RQ,--3-----,0607,,,
,BR,FCU,Flores da Cunha,Flores da Cunha,RS,RQ,--3-----,0607,,,
,BR,FSA,Florestal,Florestal,MG,RQ,--3-----,0607,,,
,BR,FLP,Florestopolis,Florestopolis,PR,RL,--3-----,1207,,2252S 05124W,
,BR,FLB,Floriano,Floriano,PI,AI,---4----,9912,,,
,BR,FLN,Florianópolis,Florianopolis,SC,AI,1--4----,0212,,2735S 04834W,
,BR,FPS,Florida Paulista,Florida Paulista,SP,RQ,--3-----,0607,,,
,BR,FLU,Fluminense,Fluminense,,RQ,------7-,0907,,2238S 04025W,
,BR,FMI,Formiga,Formiga,MG,RQ,--3-----,0607,,,
,BR,FMO,Formosa,Formosa,GO,RQ,--3-----,0607,,,
,BR,FAG,Formoso do Araguaia,Formoso do Araguaia,TO,RQ,--3-----,0607,,,
,BR,FNO,Forno Pt/Arraial do Cabo,Forno Pt/Arraial do Cabo,RJ,AA,1-------,1701,,2258S 04202W,
,BR,FOQ,Forquilha,Forquilha,CE,AA,--3-----,1707,,0347S 04015W,
,BR,FOA,Forquilhinha,Forquilhinha,SC,RL,--3-----,1207,,2845S 04928W,
,BR,FOR,Fortaleza,Fortaleza,CE,AI,1--4----,9601,,,
,BR,FMS,Fortaleza de Minas,Fortaleza de Minas,MG,RQ,--3-----,0607,,,
#,BR,FTM,Fortim,Fortim,CE,AA,--3--6--,1801,,0427S 03748W,@Fun@Sta@Sub@Coo
,BR,IGU,Foz do Iguaçu,Foz do Iguacu,PR,AI,---4----,0212,,2533S 05435W,
,BR,FGO,Fraiburgo,Fraiburgo,SC,RQ,--3-----,0607,,,
,BR,FRC,Franca,Franca,SP,AI,---4----,9912,,,
,BR,FBE,Francisco Beltrao,Francisco Beltrao,PR,AI,---4----,0212,,2605S 05304W,
,BR,FTO,Francisco Morato,Francisco Morato,SP,RQ,--3-----,0607,,,
,BR,FRO,Franco da Rocha,Franco da Rocha,SP,RQ,--3-----,0607,,,
,BR,FWP,Frederico Westphalen,Frederico Westphalen,RS,RQ,--3-----,0607,,,
,BR,FRU,Frutal,Frutal,MG,RQ,--3-----,0607,,,
,BR,FDA,Fundao,Fundao,ES,RQ,--3-----,0607,,,
,BR,GIG,Galeão Apt/Rio de Janeiro,Galeao Apt/Rio de Janeiro,RJ,AA,---4----,1701,,2249S 04315W,
,BR,GLA,Galia,Galia,SP,RQ,--3-----,0607,,,
,BR,GLE,Gameleira,Gameleira,PE,RQ,--3-----,0607,,,
,BR,GDU,Gandu,Gandu,BA,RQ,--3-----,0607,,,
,BR,GHU,Garanhuns,Garanhuns,PE,RQ,--3-----,0607,,,
,BR,GCA,Garca,Garca,SP,RQ,--3-----,0607,,,
,BR,GBI,Garibaldi,Garibaldi,RS,RQ,--3-----,0607,,,
,BR,GPA,Garopaba,Garopaba,SC,RQ,--3-----,0607,,,
,BR,GAV,Garuva,Garuva,SC,AC,--3-----,1501,,2601S 04851W,
,BR,GSA,Gaspar,Gaspar,SC,RQ,--3-----,0607,,,
,BR,GAU,Gaucha,Gaucha,MT,RL,--3-----,1307,,1504S 05834W,
,BR,GPX,Gavião Peixoto,Gaviao Peixoto,SP,AA,--3-----,1707,,2150S 04829W,
,BR,GEB,Gebig,Gebig,RJ,RQ,1-------,9506,,,
,BR,GEC,General Carneiro,General Carneiro,PR,AC,--3-----,1501,,2628S 05125W,
,BR,GLC,General Carneiro,General Carneiro,MT,AC,--3-----,1501,,1542S 05245W,
,BR,GSO,General Salgado,General Salgado,SP,RQ,--3-----,0607,,,
,BR,GPU,Genipabu,Genipabu,RN,RQ,--3-----,0607,,,
,BR,GTU,Getulina,Getulina,SP,RQ,--3-----,0607,,,
,BR,GVA,Getulio Vargas,Getulio Vargas,RS,RQ,--3-----,0607,,,
,BR,GRA,Girua,Girua,RS,RQ,--3-----,0607,,,
,BR,GDO,Gloria de Dourados,Gloria de Dourados,MS,RQ,--3-----,0607,,,
,BR,GDG,Glória do Goitá,Gloria do Goita,PE,RL,--3-----,1207,,0801S 03517W,
,BR,GHA,Glorinha,Glorinha,RS,RQ,--3-----,0607,,,
,BR,GNA,Goiana,Goiana,PE,AA,--3-----,1601,,0733S 03500W,
,BR,GPO,Goianapolis,Goianapolis,GO,RQ,--3-----,0607,,,
,BR,GNI,Goianesia,Goianesia,GO,RQ,--3-----,0607,,,
,BR,GYN,Goiânia,Goiania,GO,AI,---4----,0212,,1640S 04916W,
,BR,GIS,Goias,Goias,GO,RQ,--3-----,0607,,,
,BR,GTA,Goiatuba,Goiatuba,GO,RQ,--3-----,0607,,,
,BR,GOE,Goioere,Goioere,PR,RQ,--3-----,0607,,,
,BR,GCS,Goncalves,Goncalves,MG,RQ,--3-----,0607,,,
,BR,GZG,Gonzaga,Gonzaga,MG,AC,--3-----,1501,,1848S 04230W,
,BR,GCR,Governador Celso Ramos,Governador Celso Ramos,SC,RQ,--3-----,0607,,,
,BR,GDX,Governador Dix-Sept Rosado,Governador Dix-Sept Rosado,RN,AA,--3-----,1607,,0528S 03731W,
,BR,GDA,Governador Lacerda de Aguiar,Governador Lacerda de Aguiar,ES,RL,--3-----,1207,,1838S 04056W,
,BR,GVR,Governador Valadares,Governador Valadares,MG,AI,---4----,9912,,,
,BR,GJA,Grajau,Grajau,MA,RQ,--3-----,0607,,,
,BR,QRP,Gramado,Gramado,RS,AI,---4----,9601,,,
,BR,GPR,Grao Para,Grao Para,SC,RQ,--3-----,0607,,,
,BR,GVT,Gravata,Gravata,PE,RQ,--3-----,0607,,,
,BR,GCV,Gravataí,Gravatai,RS,RL,--3-----,0212,,2957S 05059W,
,BR,GVL,Gravatal,Gravatal,SC,RQ,--3-----,0607,,,
,BR,GSS,Grossos,Grossos,RN,RL,-23-----,0507,,0459S 03709W,
,BR,GOB,Guabirotuba,Guabirotuba,PR,RQ,--3-----,0607,,,
,BR,GUB,Guabiruba,Guabiruba,SC,AC,--3-----,1501,,2705S 04858W,
,BR,GCU,Guacui,Guacui,ES,RQ,--3-----,0607,,,
,BR,GDP,Guadalupe,Guadalupe,PI,AI,---4----,9912,,,
,BR,GIB,Guaíba,Guaiba,RS,RL,--3-----,1207,,3006S 05119W,
,BR,GAB,Guaimbe,Guaimbe,SP,RQ,--3-----,0607,,,
,BR,GIR,Guaira,Guaira,SP,RQ,--3-----,0607,,,
,BR,QGA,Guaira,Guaira,PR,AI,---4----,9601,,,
,BR,GJM,Guajará-Mirim,Guajara-Mirim,RO,RL,-234----,0307,,1048S 06522W,
,BR,GUA,Guamaré,Guamare,RN,RL,1-3-----,0307,,0506S 03619W,
,BR,GNM,Guanambi,Guanambi,BA,AI,---4----,9912,,,
,BR,GHE,Guanhaes,Guanhaes,MG,RQ,--3-----,0607,,,
,BR,GPE,Guape,Guape,MG,RQ,--3-----,0607,,,
,BR,GPC,Guapiacu,Guapiacu,SP,RQ,--3-----,0607,,,
,BR,GPI,Guapiara,Guapiara,SP,RQ,--3-----,0607,,,
,BR,GPM,Guapimirim,Guapimirim,RJ,RQ,--3-----,0607,,,
,BR,GAP,Guapo,Guapo,GO,RQ,--3-----,0607,,,
,BR,GUP,Guapore,Guapore,RS,RQ,--3-----,0607,,,
,BR,GAR,Guara,Guara,SP,RQ,--3-----,0607,,,
,BR,GBA,Guarabira,Guarabira,PB,RQ,--3-----,0607,,,
,BR,GRI,Guaracai,Guaracai,SP,RQ,--3-----,0607,,,
,BR,GAI,Guaraci,Guaraci,SP,RQ,--3-----,0607,,,
,BR,GNO,Guaraciaba do Norte,Guaraciaba do Norte,CE,RQ,--3-----,0607,,,
,BR,GRQ,Guarai,Guarai,TO,RQ,--3-----,0607,,,
,BR,GJU,Guarajuba,Guarajuba,BA,RQ,--3-----,0607,,,
,BR,GRM,Guaramirim,Guaramirim,SC,RQ,--3-----,0607,,,
,BR,GAA,Guaranésia,Guaranesia,MG,RL,--3-----,1401,,2118S 04648W,
,BR,GNR,Guaranta do Norte,Guaranta do Norte,MT,RQ,--3-----,0607,,,
,BR,QDL,Guarapari,Guarapari,ES,AI,---4----,9601,,,
,BR,GPB,Guarapuava,Guarapuava,PR,QQ,---4----,8103,,,
,BR,GQE,Guaraquecaba,Guaraquecaba,PR,RQ,--3-----,0607,,,
,BR,GRE,Guararapes,Guararapes,SP,RQ,--3-----,0607,,,
,BR,GAM,Guararema,Guararema,SP,RQ,--3-----,0607,,,
,BR,GUJ,Guaratinguetá,Guaratingueta,SP,AI,---4----,0212,,2249S 04513W,
,BR,GTB,Guaratuba,Guaratuba,PR,RL,1-3-----,0607,,2555S 04835W,
,BR,GEM,Guarda do Embau,Guarda do Embau,SC,RQ,--3-----,0607,,,
,BR,GMO,Guarda-Mor,Guarda-Mor,MG,RQ,--3-----,0607,,,
,BR,GRB,Guariba,Guariba,SP,RQ,--3-----,0607,,,
,BR,GUR,Guarujá,Guaruja,SP,RL,--3-----,0501,,2400S 04616W,
,BR,GDS,Guarujá do Sul,Guaruja do Sul,SC,AC,--3-----,1501,,2623S 05331W,
,BR,QCV,Guarulhos,Guarulhos,SP,RL,--3-----,0207,,2329S 04632W,
,BR,GRU,Guarulhos Apt/São Paulo,Guarulhos Apt/Sao Paulo,SP,AI,---4----,0207,,2326S 04629W,
,BR,GUT,Guatambu,Guatambu,SC,AC,--3-----,1501,,2707S 05245W,
,BR,GXP,Guaxupé,Guaxupe,MG,RL,-23-----,0701,,2118S 04642W,
,BR,GMS,Guimaraes,Guimaraes,MA,AI,---4----,0212,,0208S 04436W,
,BR,GTI,Guiratinga,Guiratinga,MT,RQ,--3-----,0607,,,
,BR,GRP,Gurupi,Gurupi,GO,AI,---4----,9912,,,
,BR,GUU,Gurupi,Gurupi,TO,RQ,--3-----,0607,,,
,BR,GZO,Guzolandia,Guzolandia,SP,RQ,--3-----,0607,,,
,BR,HLA,Herculandia,Herculandia,SP,RQ,--3-----,0607,,,
,BR,HDT,Herval D Oeste,Herval D Oeste,SC,RL,-----6--,1107,,2711S 05129W,
,BR,HLI,Hidrolandia,Hidrolandia,GO,RQ,--3-----,0607,,,
,BR,HLR,Holambra,Holambra,SP,RQ,--3-----,0607,,,
